"Id ICV";"Id situation";"Date de création";"Date de modification";"Date de début";"Date de fin";"Jours de diffusion";"Période de diffusion";"Titre";"Catégorie";"ICV récurrente";"Média";"Code CP";"Statut";"Priorité";"Type";"Motif Solférino";"Lignes";"ICV digital intitulé";"ICV digital message vers météo du trafic et push";"ICV digital message détaillé";"Texte de l’ICV gare et bord";"Axes";"Gares";"Codes mission";"Numéros de course"
"e9728988-f445-4e04-b96a-c79eef36bd60";"N/A";"27/09/2024 17:41:29";"27/09/2024 17:41:29";"25/11/2024 03:30:00";"01/12/2024 17:00:00";"";"";"POLT Sud Nov 2024 / 2";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"C";"N/A";"N/A";"N/A";"TRAVAUX WEEK-END RER C. Du 30/11 au 01/12, aucun train ne circule entre Juvisy et Dourdan et Saint-Martin d'Etampes. Bus de remplacement, C2,C3,C4 et C5.";"Brétigny > Dourdan La Forêt, Invalides <> Saint-Martin d'Étampes";"Saint-Chéron, Sermaise, La Norville - Saint-Germain-lès-Arpajon, Égly, Dourdan, Breuillet Village, Breuillet - Bruyères-le-Châtel, Brétigny, Arpajon, Musée d'Orsay, Juvisy, Invalides, Épinay-sur-Orge, Bibliothèque François Mitterrand, Chamarande, Marolles-en-Hurepoix, Saint-Martin d'Étampes, Bouray, Lardy, Étréchy, Étampes, Saint-Michel-sur-Orge, Sainte-Geneviève-des-Bois, Saint-Michel Notre-Dame, Savigny-sur-Orge, Paris Austerlitz";"";""
"68f6dcc0-6875-4b6c-9126-4fc3cfae5b4c";"N/A";"27/09/2024 23:49:37";"27/09/2024 23:49:37";"02/10/2024 11:00:00";"27/11/2024 13:10:00";"";"";"MEA 9/10, 5 et 27/11";"Travaux";"Non";"Bord | multicanal";"";"Echue";"2";"Texte";"N/A";"P";"N/A";"N/A";"N/A";"Ligne P le 9/10, les 5 et 27/11, les trains de 11h20 au départ de Meaux et 12h31 au départ de Paris-Est sont supprimés. Motif : travaux de maintenance";"Paris Est <> Meaux";"";"";""
"68f6dcc0-6875-4b6c-9126-4fc3cfae5b4c";"N/A";"27/09/2024 23:49:37";"27/09/2024 23:49:37";"02/10/2024 11:00:00";"27/11/2024 13:10:00";"";"";"MEA 9/10, 5 et 27/11";"Travaux";"Non";"Gare | multicanal";"";"Echue";"2";"Bas de page";"N/A";"P";"N/A";"N/A";"N/A";"Ligne P le 9/10, les 5 et 27/11, les trains de 11h20 au départ de Meaux et 12h31 au départ de Paris-Est sont supprimés. Motif : travaux de maintenance";"Paris Est <> Meaux";"Chelles - Gournay, Esbly, Lagny - Thorigny, Meaux, Paris Est, Vaires - Torcy";"";""
"aa316c69-5e6c-487e-b846-30d277170d9a";"N/A";"28/09/2024 01:36:27";"26/10/2024 04:32:13";"26/10/2024 04:30:00";"27/10/2024 23:50:00";"";"";"RER D - PP GDS (RER B / RER A";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"WEEKEND TRAVAUX - RER D Sud à partir de Paris gare de Lyon. Merci d'emprunter le RER B et RER A pour rejoindre cette gare.";"";"Paris Gare du Nord";"";""
"aa316c69-5e6c-487e-b846-30d277170d9a";"N/A";"28/09/2024 01:36:27";"26/10/2024 04:32:13";"01/11/2024 04:30:00";"03/11/2024 23:50:00";"";"";"RER D - PP GDS (RER B / RER A";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"WEEKEND TRAVAUX - RER D Sud à partir de Paris gare de Lyon. Merci d'emprunter le RER B et RER A pour rejoindre cette gare.";"";"Paris Gare du Nord";"";""
"aa316c69-5e6c-487e-b846-30d277170d9a";"N/A";"28/09/2024 01:36:27";"26/10/2024 04:32:13";"23/11/2024 04:30:00";"24/11/2024 23:50:00";"";"";"RER D - PP GDS (RER B / RER A";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"WEEKEND TRAVAUX - RER D Sud à partir de Paris gare de Lyon. Merci d'emprunter le RER B et RER A pour rejoindre cette gare.";"";"Paris Gare du Nord";"";""
"ec7054f4-8794-47ee-b756-243f24a3cf95";"N/A";"03/10/2024 07:37:10";"18/11/2024 00:43:57";"19/11/2024 04:00:00";"18/11/2024 00:43:57";"";"";"C-RATP M14 nov";"Situation perturbée prévue";"Non";"Gare";"";"Annulée";"2";"Bas de page";"N/A";"C";"N/A";"N/A";"N/A";"Métro 14 : fermeture totale de la ligne les dimanches 17 et 24 novembre. Motif : travaux de modernisation.";"Brétigny <> Dourdan La Forêt, Invalides <> Saint-Martin d'Étampes, Massy-Palaiseau <> Invalides, Montigny - Beauchamp <> Invalides";"Arpajon, Brétigny, Breuillet - Bruyères-le-Châtel, Breuillet Village, Dourdan, Dourdan la Forêt, Égly, La Norville - Saint-Germain-lès-Arpajon, Sermaise, Saint-Chéron, Ivry-sur-Seine, Vitry-sur-Seine, Ablon, Athis-Mons, Bibliothèque François Mitterrand, Bouray, Chamarande, Choisy-le-Roi, Épinay-sur-Orge, Étampes, Étréchy, Invalides, Juvisy, Lardy, Les Ardoines, Marolles-en-Hurepoix, Musée d'Orsay, Paris Austerlitz, Savigny-sur-Orge, Saint-Martin d'Étampes, Saint-Michel Notre-Dame, Saint-Michel-sur-Orge, Sainte-Geneviève-des-Bois, Villeneuve-le-Roi, Chemin d'Antony, Les Saules, Massy - Verrières, Orly Ville, Pont de Rungis Aéroport d'Orly, Rungis la Fraternelle, Massy-Palaiseau, Saint-Ouen, Porte de Clichy";"";""
"1af24ca3-3be6-4964-97f3-6af2ba6a5844";"N/A";"07/10/2024 11:55:11";"07/10/2024 11:55:11";"09/09/2024 05:00:00";"09/11/2024 03:00:00";"";"";"TX J6 NS 2DER J6 S38-45 3L";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"J";"N/A";"N/A";"N/A";"Travaux J : en semaine du 16/09 au 08/11, les deux derniers trains de Paris à Mantes via Conflans sont terminus Issou. Bus de remplacement.";"Paris Saint-Lazare <> Mantes-la-Jolie";"Andrésy, Argenteuil, Chanteloup-les-Vignes, Conflans Fin d'Oise, Conflans-Sainte-Honorine, Cormeilles-en-Parisis, Gargenville, Herblay, Issou - Porcheville, Juziers, La Frette - Montigny, Limay, Mantes-la-Jolie, Mantes-Station, Maurecourt, Meulan - Hardricourt, Paris Saint-Lazare, Thun le Paradis, Triel-sur-Seine, Val d'Argenteuil, Vaux-sur-Seine";"";""
"d745e1f9-5fa9-478c-a977-54d996944786";"N/A";"07/10/2024 11:59:04";"07/10/2024 11:59:04";"09/09/2024 05:00:00";"09/11/2024 03:00:00";"";"";"TX J5 SJ5-01 S38-45 3 Lignes";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"J";"N/A";"N/A";"N/A";"Travaux J : en semaine du 16/09 au 08/11 à partir de 21h45, aucun train entre Paris St-Lazare et Mantes via Poissy. Bus de remplacement.";"Paris Saint-Lazare <> Mantes-la-Jolie";"Aubergenville Élisabethville, Épône - Mézières, Houilles - Carrières-sur-Seine, Les Clairières de Verneuil, Les Mureaux, Mantes-la-Jolie, Mantes-Station, Poissy, Vernouillet - Verneuil, Villennes-sur-Seine";"";""
"256e1eff-5cd9-49b9-8673-3e74838ed41d";"N/A";"07/10/2024 18:57:04";"05/11/2024 16:28:32";"21/10/2024 04:00:00";"11/11/2024 02:00:00";"";"";"TX 2 premiers weekends  nov.";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"N";"N/A";"N/A";"N/A";"Travaux. Trafic interrompu entre Paris et Versailles weekend du 9 au 10 novembre. Ligne U renforcée jusqu'à Rambouillet. Itinéraires alternatifs sur IDFM Mobilité, Transilien.com";"Paris Montparnasse <> Dreux, Paris Montparnasse <> Mantes-la-Jolie, Paris Montparnasse <> Rambouillet";"Bellevue, Chaville Rive Gauche, Clamart, Dreux, Fontenay-le-Fleury, Garancières - La Queue, Houdan, Marchezais - Broué, Meudon, Montfort-l'Amaury - Méré, Orgerus - Béhoust, Paris Montparnasse, Plaisir - Grignon, Plaisir - Les Clayes, Sèvres Rive Gauche, Saint-Cyr, Tacoignières - Richebourg, Vanves - Malakoff, Versailles Chantiers, Villepreux - Les Clayes, Villiers - Neauphle - Pontchartrain, Viroflay Rive Gauche, Beynes, Épône - Mézières, Mantes-la-Jolie, Mareil-sur-Mauldre, Maule, Nézel - Aulnay, Coignières, Les Essarts-le-Roi, La Verrière, Le Perray, Rambouillet, Saint-Quentin en Yvelines - Montigny-le-Bretonneux, Trappes";"";""
"c32eb2a7-2240-4bc5-aa3b-af5610274637";"N/A";"07/10/2024 19:00:20";"07/10/2024 19:00:20";"12/11/2024 04:00:00";"02/12/2024 02:00:00";"";"";"TX 2 derniers weekends de nov";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"N";"N/A";"N/A";"N/A";"Ligne N.Trafic interrompu entre Paris et Versailles weekends du 23/24 nov., 30 nov/1 déc. Ligne U renforcée jusqu'à Rambouillet.Itinéraires alternatifs sur IDFM Mobilité,Transilien.com";"Paris Montparnasse <> Dreux, Paris Montparnasse <> Mantes-la-Jolie, Paris Montparnasse <> Rambouillet";"Bellevue, Chaville Rive Gauche, Clamart, Dreux, Fontenay-le-Fleury, Garancières - La Queue, Houdan, Marchezais - Broué, Meudon, Montfort-l'Amaury - Méré, Orgerus - Béhoust, Paris Montparnasse, Plaisir - Grignon, Plaisir - Les Clayes, Sèvres Rive Gauche, Saint-Cyr, Tacoignières - Richebourg, Vanves - Malakoff, Versailles Chantiers, Villepreux - Les Clayes, Villiers - Neauphle - Pontchartrain, Viroflay Rive Gauche, Beynes, Épône - Mézières, Mantes-la-Jolie, Mareil-sur-Mauldre, Maule, Nézel - Aulnay, Coignières, Les Essarts-le-Roi, La Verrière, Le Perray, Rambouillet, Saint-Quentin en Yvelines - Montigny-le-Bretonneux, Trappes";"";""
"2b9af110-3754-4911-a80a-d5d00cba1dce";"N/A";"08/10/2024 14:21:49";"08/10/2024 14:21:49";"04/11/2024 05:00:00";"16/11/2024 03:00:00";"";"";"TX RER A S46 3L";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"A";"N/A";"N/A";"N/A";"Du 12 au 15/11, à partir de 22h, trafic interrompu entre Nanterre-Préf et Cergy-Le Haut/Poissy.Empruntez la ligne L à Paris St-Lazare jusqu'à Sartrouville puis les bus de remplacement.";"Nanterre Préfecture <> Cergy le Haut, Nanterre Préfecture <> Poissy";"Achères-Ville, Cergy le Haut, Cergy Préfecture, Cergy Saint-Christophe, Conflans Fin d'Oise, Houilles - Carrières-sur-Seine, Maisons-Laffitte, Neuville Université, Sartrouville, Achères Grand Cormier, Poissy";"";""
"39882a05-81fc-4f1a-a542-c77e6768c873";"N/A";"08/10/2024 14:46:53";"08/11/2024 10:31:40";"11/11/2024 05:00:00";"30/11/2024 03:00:00";"";"";"TX RER A S47 et 48 3L";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"A";"N/A";"N/A";"N/A";"RER A : du lundi 18 au vendredi 29 novembre en semaine à partir de 22h, aucun train entre Nanterre Pref. et Achères Ville / Poissy. Ligne L jusqu'à Poissy puis RER A de Poissy à Cergy.";"Nanterre Préfecture <> Cergy le Haut, Nanterre Préfecture <> Poissy";"Achères-Ville, Cergy le Haut, Cergy Préfecture, Cergy Saint-Christophe, Conflans Fin d'Oise, Houilles - Carrières-sur-Seine, Maisons-Laffitte, Neuville Université, Sartrouville, Achères Grand Cormier, Poissy";"";""
"7718e37b-44ba-4587-bbe0-630bf05f301d";"N/A";"09/10/2024 11:18:28";"09/10/2024 11:21:04";"09/11/2024 04:00:00";"18/11/2024 02:00:00";"";"";"Tx WE nov-INV-PSE";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"C";"N/A";"N/A";"N/A";"TRAVAUX WEEK-ENDS RER C : les 16/17 et 23/24 novembre, aucun train ne circule entre Pontoise et Champ de Mars. Empruntez le métro, Tramway, ou bus de ville.";"Pontoise <> Invalides";"Avenue du Président Kennedy Maison de Radio France, Avenue Foch, Boulainvilliers, Cernay, Champ de Mars Tour Eiffel, Épinay-sur-Seine, Ermont - Eaubonne, Franconville - Le Plessis-Bouchard, Gennevilliers, Avenue Henri Martin, Invalides, Les Grésillons, Montigny - Beauchamp, Péreire Levallois, Pierrelaye, Pont de l'Alma, Pontoise, Porte de Clichy, Neuilly - Porte Maillot, Saint-Gratien, Saint-Ouen, Saint-Ouen-l'Aumône, Saint-Ouen-l'Aumône Liesse";"";""
"db482555-df34-4272-9fc3-1a134964f126";"N/A";"09/10/2024 11:19:46";"21/11/2024 11:45:27";"18/11/2024 04:00:00";"25/11/2024 02:00:00";"";"";"Tx WE nov-INV-PSE";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"C";"N/A";"N/A";"N/A";"TRAVAUX WEEK-END RER C : du 23 au 24 novembre, aucun train ne circule entre Pontoise et Champ de Mars. Empruntez le métro, Tramway, ou bus de ville.";"Pontoise <> Invalides, Massy-Palaiseau <> Invalides";"Avenue du Président Kennedy Maison de Radio France, Avenue Foch, Boulainvilliers, Champ de Mars Tour Eiffel, Épinay-sur-Seine, Gennevilliers, Avenue Henri Martin, Invalides, Les Grésillons, Neuilly - Porte Maillot, Péreire Levallois, Pont de l'Alma, Pontoise, Porte de Clichy, Saint-Gratien, Saint-Ouen, Bibliothèque François Mitterrand, Chemin d'Antony, Choisy-le-Roi, Ivry-sur-Seine, Les Ardoines, Les Saules, Massy - Verrières, Massy-Palaiseau, Musée d'Orsay, Orly Ville, Paris Austerlitz, Pont de Rungis Aéroport d'Orly, Rungis la Fraternelle, Saint-Michel Notre-Dame, Vitry-sur-Seine";"";""
"8b351614-2bcd-455b-9251-2ae3e0d939c4";"N/A";"09/10/2024 11:23:02";"17/11/2024 08:50:14";"16/11/2024 04:00:00";"17/11/2024 23:59:00";"";"";"Tx WE nov-INV-PSE PP";"Travaux";"Non";"Gare";"";"Echue";"2";"Pleine page";"N/A";"C";"N/A";"N/A";"N/A";"TRAVAUX WEEK-ENDS RER C: Les 16/17 et 23/24 novembre, aucun train ne circule entre Pontoise et Champ de Mars. Empruntez le métro, Tramway, ou bus de ville.";"Montigny - Beauchamp <> Invalides";"Avenue du Président Kennedy Maison de Radio France, Avenue Foch, Boulainvilliers, Épinay-sur-Seine, Gennevilliers, Avenue Henri Martin, Les Grésillons, Péreire Levallois, Porte de Clichy, Saint-Gratien, Saint-Ouen";"";""
"86473c81-8991-4b2c-aaac-12bbf8a2b5a9";"N/A";"09/10/2024 11:33:12";"23/11/2024 05:58:49";"23/11/2024 04:00:00";"24/11/2024 23:59:00";"";"";"Tx WE nov-INV-PSE PP";"Travaux";"Non";"Gare";"";"Echue";"2";"Pleine page";"N/A";"C";"N/A";"N/A";"N/A";"TRAVAUX WEEK-END RER C : du 23 au 24 novembre, aucun train ne circule entre Pontoise et Champ de Mars. Empruntez le métro, Tramway, ou bus de ville.";"Montigny - Beauchamp <> Invalides";"Avenue du Président Kennedy Maison de Radio France, Avenue Foch, Boulainvilliers, Épinay-sur-Seine, Gennevilliers, Avenue Henri Martin, Les Grésillons, Péreire Levallois, Porte de Clichy, Saint-Gratien, Saint-Ouen";"";""
"00bf2ed6-7dde-4921-b7b3-283e74d126a7";"N/A";"10/10/2024 12:48:27";"17/10/2024 13:52:32";"10/10/2024 12:50:00";"04/11/2024 02:00:00";"";"";"EDL J VAC TOUSSAINT";"Situation perturbée prévue";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"J";"N/A";"N/A";"N/A";"Ligne J : pendant les vacances scolaires du 21/10 au 03/11, l'offre de transport est adaptée sur votre ligne.";"Mantes-la-Jolie <> Bréval, Mantes-la-Jolie <> Vernon - Giverny, Paris Saint-Lazare <> Boissy-l'Aillerie, Paris Saint-Lazare <> Conflans Ste-H., Paris Saint-Lazare <> Ermont - Eaubonne, Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Les Mureaux, Paris Saint-Lazare <> Mantes-la-Jolie, Paris Saint-Lazare <> Pontoise, Paris Saint-Lazare <> Vernon - Giverny";"Bréval, Mantes-la-Jolie, Bonnières, Rosny-sur-Seine, Vernon - Giverny, Argenteuil, Asnières-sur-Seine, Bois-Colombes, Boissy-l'Aillerie, Colombes, Conflans-Sainte-Honorine, Cormeilles-en-Parisis, Éragny - Neuville, Herblay, La Frette - Montigny, Le Stade, Osny, Paris Saint-Lazare, Pontoise, Saint-Ouen-l'Aumône Quartier de l'Église, Val d'Argenteuil, Ermont - Eaubonne, Sannois, Chars, Chaumont-en-Vexin, Gisors, Lavilletertre, Liancourt-Saint-Pierre, Montgeroult - Courcelles, Santeuil - Le Perchay, Trie-Château, Us, Houilles - Carrières-sur-Seine, Les Clairières de Verneuil, Les Mureaux, Maisons-Laffitte, Poissy, Sartrouville, Vernouillet - Verneuil, Villennes-sur-Seine, Aubergenville Élisabethville, Épône - Mézières, Mantes-Station, Andrésy, Chanteloup-les-Vignes, Conflans Fin d'Oise, Gargenville, Issou - Porcheville, Juziers, Limay, Maurecourt, Meulan - Hardricourt, Thun le Paradis, Triel-sur-Seine, Vaux-sur-Seine";"";""
"c2b6f6ff-9482-44fe-9b60-87fa6b91d1bb";"N/A";"10/10/2024 12:49:47";"17/10/2024 13:51:53";"10/10/2024 12:50:00";"04/11/2024 02:00:00";"";"";"EDL L VAC TOUSSAINT";"Situation perturbée prévue";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"L";"N/A";"N/A";"N/A";"Ligne L : pendant les vacances scolaires du 21/10 au 03/11, l'offre de transport est adaptée sur votre ligne.";"Paris Saint-Lazare <> Cergy le Haut, Paris Saint-Lazare <> Maisons-Laffitte, Paris Saint-Lazare <> Nanterre Université, Paris Saint-Lazare <> St-Nom-la-Bretèche, Paris Saint-Lazare <> Versailles Rive Droite";"Achères-Ville, Asnières-sur-Seine, Bécon les Bruyères, Cergy le Haut, Cergy Préfecture, Cergy Saint-Christophe, Clichy - Levallois, Conflans Fin d'Oise, Houilles - Carrières-sur-Seine, La Garenne-Colombes, Les Vallées, Maisons-Laffitte, Nanterre Université, Neuville Université, Paris Saint-Lazare, Pont Cardinet, Sartrouville, Bougival, Courbevoie, L'Étang-la-Ville, Garches - Marnes-la-Coquette, La Celle-Saint-Cloud, La Défense, Le Val d'Or, Louveciennes, Marly-le-Roi, Puteaux, Saint-Cloud, Saint-Nom-la-Bretèche - Forêt de Marly, Suresnes Mont Valérien, Vaucresson, Chaville Rive Droite, Montreuil, Sèvres - Ville-d'Avray, Versailles Rive Droite, Viroflay Rive Droite";"";""
"74143344-de48-43bf-9dbe-7a20cf5fc983";"N/A";"11/10/2024 09:59:51";"24/11/2024 22:14:34";"04/11/2024 00:00:00";"30/11/2024 23:59:00";"lundi, mardi, mercredi, jeudi, vendredi";"00:00 - 23:50:01";"TX J5 NS 3 DER J5 S46-48 3L";"Travaux";"Oui";"Gare";"";"Echue";"2";"Bas de page";"N/A";"J";"N/A";"N/A";"N/A";"Travaux J : En semaine du 11 au 29 novembre, les 3 derniers trains de l'axe Paris St-Lazare - Mantes-la-jolie via Poissy sont supprimés. Bus de remplacement.";"Paris Saint-Lazare <> Mantes-la-Jolie";"Aubergenville Élisabethville, Épône - Mézières, Houilles - Carrières-sur-Seine, Les Clairières de Verneuil, Les Mureaux, Mantes-la-Jolie, Mantes-Station, Poissy, Vernouillet - Verneuil, Villennes-sur-Seine";"";""
"4b9fb3dd-4443-4de9-892f-25c209df40fd";"N/A";"11/10/2024 14:00:04";"11/10/2024 14:00:04";"05/11/2024 05:00:00";"16/11/2024 03:00:00";"";"";"TX L3 SAL3-01 S46 3 Lignes";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"L";"N/A";"N/A";"N/A";"Travaux L : Du mardi 12 au vendredi 15 novembre à partir de 21h20, aucun train entre Sartrouville et Maisons - Laffitte. Bus de remplacement.";"Paris Saint-Lazare <> Maisons-Laffitte";"Asnières-sur-Seine, Bécon les Bruyères, Clichy - Levallois, Houilles - Carrières-sur-Seine, La Garenne-Colombes, Les Vallées, Maisons-Laffitte, Nanterre Université, Pont Cardinet, Sartrouville, Paris Saint-Lazare";"";""
"6da0b9f1-913f-453c-8d20-6520b9f9f9b4";"N/A";"11/10/2024 16:35:58";"10/11/2024 00:12:53";"04/11/2024 05:00:00";"16/11/2024 03:00:00";"";"";"TX J6 SJ6-03 S46 3 Lignes";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"J";"N/A";"N/A";"N/A";"Travaux J : en semaine, du 11 au 15 novembre à partir de 21h10, aucun train de Conflans Sainte-Honorine vers  Mantes la Jolie. Bus de remplacement.";"Paris Saint-Lazare <> Mantes-la-Jolie";"Andrésy, Argenteuil, Chanteloup-les-Vignes, Conflans Fin d'Oise, Conflans-Sainte-Honorine, Cormeilles-en-Parisis, Gargenville, Herblay, Issou - Porcheville, Juziers, La Frette - Montigny, Limay, Mantes-la-Jolie, Mantes-Station, Maurecourt, Meulan - Hardricourt, Paris Saint-Lazare, Thun le Paradis, Triel-sur-Seine, Val d'Argenteuil, Vaux-sur-Seine";"";""
"606b84ea-93e4-4920-b2a2-a85319ebabce";"N/A";"11/10/2024 16:48:32";"05/11/2024 14:47:57";"05/11/2024 05:00:00";"14/12/2024 03:00:00";"";"";"TX L2 NS L2 S46-50 3 Lignes";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"L";"N/A";"N/A";"N/A";"Travaux L : en semaine, du 12/11 au 13/12, aucun train entre Paris St-Lazare - Suresnes Mont-Valérien à partir de 22h30. Renforcement des lignes régulières 178, 275 et le tramway T2.";"Paris Saint-Lazare <> St-Nom-la-Bretèche, Paris Saint-Lazare <> Versailles Rive Droite";"Suresnes Mont Valérien, Vaucresson, Asnières-sur-Seine, Bécon les Bruyères, Bougival, Clichy - Levallois, Courbevoie, L'Étang-la-Ville, Garches - Marnes-la-Coquette, La Celle-Saint-Cloud, La Défense, Le Val d'Or, Louveciennes, Marly-le-Roi, Pont Cardinet, Puteaux, Saint-Nom-la-Bretèche - Forêt de Marly, Saint-Cloud, Paris Saint-Lazare, Montreuil, Sèvres - Ville-d'Avray, Versailles Rive Droite, Viroflay Rive Droite, Chaville Rive Droite";"";""
"6a0e19e4-fbdb-4436-bd19-645f61b56c45";"N/A";"15/10/2024 16:15:09";"23/11/2024 06:24:19";"25/10/2024 00:00:00";"28/10/2024 23:59:00";"samedi, dimanche";"01:00 - 23:30:01";"Week-end TVX PP SFD";"Travaux";"Oui";"Gare";"";"Echue";"2";"Pleine page";"N/A";"D";"N/A";"N/A";"N/A";"TRAVAUX - CE WEEK-END AUCUN TRAIN NE CIRCULE DANS VOTRE GARE.";"";"Stade de France Saint-Denis";"";""
"6a0e19e4-fbdb-4436-bd19-645f61b56c45";"N/A";"15/10/2024 16:15:09";"23/11/2024 06:24:19";"01/11/2024 00:00:00";"04/11/2024 23:59:00";"lundi, vendredi, samedi, dimanche";"04:00 - 06:00:01";"Week-end TVX PP SFD";"Travaux";"Oui";"Gare";"";"Echue";"2";"Pleine page";"N/A";"D";"N/A";"N/A";"N/A";"TRAVAUX - CE WEEK-END AUCUN TRAIN NE CIRCULE DANS VOTRE GARE.";"";"Stade de France Saint-Denis";"";""
"6a0e19e4-fbdb-4436-bd19-645f61b56c45";"N/A";"15/10/2024 16:15:09";"23/11/2024 06:24:19";"23/11/2024 00:00:00";"25/11/2024 23:59:00";"lundi, samedi, dimanche";"04:00 - 02:00:01";"Week-end TVX PP SFD";"Travaux";"Oui";"Gare";"";"Echue";"2";"Pleine page";"N/A";"D";"N/A";"N/A";"N/A";"TRAVAUX - CE WEEK-END AUCUN TRAIN NE CIRCULE DANS VOTRE GARE.";"";"Stade de France Saint-Denis";"";""
"6f6c398a-0bb1-4a89-9bde-5cc31b6835a3";"N/A";"15/10/2024 16:44:33";"27/10/2024 04:26:55";"26/10/2024 02:00:00";"28/10/2024 03:00:00";"";"";"Week-end TVX PP GDS";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"TVX RER D - Aucun train entre Paris Nord et Paris Lyon. Direction Nord départ de la voie 20 ou 21 en gare de surface. La gare de Stade de F. n'est pas desservie au départ de Paris Nord";"";"Paris Gare du Nord";"";""
"6f6c398a-0bb1-4a89-9bde-5cc31b6835a3";"N/A";"15/10/2024 16:44:33";"27/10/2024 04:26:55";"01/11/2024 02:00:00";"04/11/2024 03:00:00";"";"";"Week-end TVX PP GDS";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"TVX RER D - Aucun train entre Paris Nord et Paris Lyon. Direction Nord départ de la voie 20 ou 21 en gare de surface. La gare de Stade de F. n'est pas desservie au départ de Paris Nord";"";"Paris Gare du Nord";"";""
"6f6c398a-0bb1-4a89-9bde-5cc31b6835a3";"N/A";"15/10/2024 16:44:33";"27/10/2024 04:26:55";"23/11/2024 02:00:00";"24/11/2024 03:00:00";"";"";"Week-end TVX PP GDS";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"TVX RER D - Aucun train entre Paris Nord et Paris Lyon. Direction Nord départ de la voie 20 ou 21 en gare de surface. La gare de Stade de F. n'est pas desservie au départ de Paris Nord";"";"Paris Gare du Nord";"";""
"b1f1137b-b7ce-4cb8-ab2f-33d99ec2955d";"N/A";"15/10/2024 17:09:11";"15/11/2024 12:48:02";"25/10/2024 01:45:00";"28/10/2024 02:00:00";"";"";"Week-end TVX GDS > PAA PP";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"RER D - WEEKEND TRAVAUX - Tous les trains sont au départ et à l'arrivée de Paris Gare de Lyon. Merci d'emprunter le RER B et RER A pour les voyageurs en direction du nord.";"Paris Gare du Nord > Paris Gare de Lyon";"Paris Gare du Nord";"";""
"b1f1137b-b7ce-4cb8-ab2f-33d99ec2955d";"N/A";"15/10/2024 17:09:11";"15/11/2024 12:48:02";"01/11/2024 04:00:00";"04/11/2024 02:00:00";"";"";"Week-end TVX GDS > PAA PP";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"RER D - WEEKEND TRAVAUX - Tous les trains sont au départ et à l'arrivée de Paris Gare de Lyon. Merci d'emprunter le RER B et RER A pour les voyageurs en direction du nord.";"Paris Gare du Nord > Paris Gare de Lyon";"Paris Gare du Nord";"";""
"b1f1137b-b7ce-4cb8-ab2f-33d99ec2955d";"N/A";"15/10/2024 17:09:11";"15/11/2024 12:48:02";"23/11/2024 04:00:00";"25/11/2024 02:00:00";"";"";"Week-end TVX GDS > PAA PP";"Travaux";"Non";"Gare";"";"Echue";"2";"Bas de page";"N/A";"D";"N/A";"N/A";"N/A";"RER D - WEEKEND TRAVAUX - Tous les trains sont au départ et à l'arrivée de Paris Gare de Lyon. Merci d'emprunter le RER B et RER A pour les voyageurs en direction du nord.";"Paris Gare du Nord > Paris Gare de Lyon";"Paris Gare du Nord";"";""
